item_code,uom,source_file,prior_status,gemini_decision,agree,finish_exact,model_exact,rights_status,reason,human_action
KHI-HDR-HD511-BLU,SET,priority50_forensic_audit_input/products_101_1000_forensic/manifest_records_101_1000.json,pending,pending,yes,yes,no,needs_permission,Fail-closed: evidence insufficient for VERIFIED. NOT_PRESERVED,Confirm internal source code -> manufacturer model mapping against owner master; request exact first-party image/package; independent review required before promotion.
NIP-9000-GF-5L-P,CAN,priority50_forensic_audit_input/products_101_1000_forensic/manifest_records_101_1000.json,pending,pending,yes,yes,no,needs_permission,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",Re-preserve exact authoritative evidence and resolve recorded ambiguity/hard failure; independent review required before promotion.
NIP-MAT-15245-7L,CAN,priority50_forensic_audit_input/products_101_1000_forensic/manifest_records_101_1000.json,pending,pending,yes,yes,no,needs_permission,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",Re-preserve exact authoritative evidence and resolve recorded ambiguity/hard failure; independent review required before promotion.
NIP-QSH-EXT-5L-T,CAN,priority50_forensic_audit_input/products_101_1000_forensic/manifest_records_101_1000.json,pending,pending,yes,yes,no,needs_permission,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",Re-preserve exact authoritative evidence and resolve recorded ambiguity/hard failure; independent review required before promotion.
STA-CIR-SAW-SC16,UNIT,priority50_forensic_audit_input/products_101_1000_forensic/manifest_records_101_1000.json,pending,pending,yes,yes,no,needs_permission,Fail-closed: evidence insufficient for VERIFIED. Source says SC16 while dealer page/image is SC16-XD; suffix is material.,Re-preserve exact authoritative evidence and resolve recorded ambiguity/hard failure; independent review required before promotion.
TAP-SAN-SWP-SS-MX-3302,PCS,priority50_forensic_audit_input/products_101_1000_forensic/manifest_records_101_1000.json,pending,pending,yes,yes,no,needs_permission,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",Re-preserve exact authoritative evidence and resolve recorded ambiguity/hard failure; independent review required before promotion.
WEL-MAC-STW-250G,UNIT,priority50_forensic_audit_input/products_101_1000_forensic/manifest_records_101_1000.json,pending,pending,yes,yes,no,needs_permission,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",Re-preserve exact authoritative evidence and resolve recorded ambiguity/hard failure; independent review required before promotion.
ADH-TAP-WIR-6.5YD-RED-ROLL,ROLL,priority50_forensic_audit_input/products_101_1000_forensic/manifest_records_101_1000.json,pending,pending,yes,yes,no,needs_permission,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",Re-preserve exact authoritative evidence and resolve recorded ambiguity/hard failure; independent review required before promotion.
ELE-D/L-MEG-YTG45Z1-3W,PCS,priority50_forensic_audit_input/products_101_1000_forensic/manifest_records_101_1000.json,pending,pending,yes,yes,no,needs_permission,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",Re-preserve exact authoritative evidence and resolve recorded ambiguity/hard failure; independent review required before promotion.
NIP-SAT-GLO-5L-P,CAN,priority50_forensic_audit_input/products_101_1000_forensic/manifest_records_101_1000.json,pending,pending,yes,yes,no,needs_permission,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",Re-preserve exact authoritative evidence and resolve recorded ambiguity/hard failure; independent review required before promotion.
KHI-COO-MC121,SET,priority50_forensic_audit_input/products_101_1000_forensic/manifest_records_101_1000.json,candidate,candidate,yes,yes,yes,needs_permission,Exact official asset verified for MC121 matching product specifications and finish.,Obtain official manufacturer rights clearance.
KHI-IRO-EI405-GRY,SET,priority50_forensic_audit_input/products_101_1000_forensic/manifest_records_101_1000.json,candidate,candidate,yes,yes,yes,needs_permission,Exact official asset verified for EI405 matching product specifications and finish.,Obtain official manufacturer rights clearance.
PAI-SPR-SAM-KP1,PCS,priority50_forensic_audit_input/products_101_1000_forensic/manifest_records_101_1000.json,pending,pending,yes,yes,no,needs_permission,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",Re-preserve exact authoritative evidence and resolve recorded ambiguity/hard failure; independent review required before promotion.
GRA-SAN-SWFG-SS304-6610,PCS,priority50_forensic_audit_input/products_101_1000_forensic/manifest_records_101_1000.json,pending,pending,yes,yes,no,needs_permission,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",Re-preserve exact authoritative evidence and resolve recorded ambiguity/hard failure; independent review required before promotion.
LOC-YALE-Y120-50-KA2,SET,priority50_forensic_audit_input/products_101_1000_forensic/manifest_records_101_1000.json,pending,pending,yes,yes,no,needs_permission,Fail-closed: evidence insufficient for VERIFIED. Source uses Y120B-50-KA2 while official notation is Y120B/50/127/2; exact package/image not preserved.,Re-preserve exact authoritative evidence and resolve recorded ambiguity/hard failure; independent review required before promotion.
NIP-WTRB-18L-D,DRUM,priority50_forensic_audit_input/products_101_1000_forensic/manifest_records_101_1000.json,pending,pending,yes,yes,no,needs_permission,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",Re-preserve exact authoritative evidence and resolve recorded ambiguity/hard failure; independent review required before promotion.
NIP-ECO-E,CAN,priority50_forensic_audit_input/products_101_1000_forensic/manifest_records_101_1000.json,pending,pending,yes,yes,no,needs_permission,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",Re-preserve exact authoritative evidence and resolve recorded ambiguity/hard failure; independent review required before promotion.
NIP-PHG-1L-MBLK,CAN,priority50_forensic_audit_input/products_101_1000_forensic/manifest_records_101_1000.json,pending,pending,yes,yes,no,needs_permission,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",Re-preserve exact authoritative evidence and resolve recorded ambiguity/hard failure; independent review required before promotion.
NIP-QGL-15L-D,DRUM,priority50_forensic_audit_input/products_101_1000_forensic/manifest_records_101_1000.json,pending,pending,yes,yes,no,needs_permission,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",Re-preserve exact authoritative evidence and resolve recorded ambiguity/hard failure; independent review required before promotion.
SHO-SAN-SWP-HS-514,PCS,priority50_forensic_audit_input/products_101_1000_forensic/manifest_records_101_1000.json,pending,pending,yes,yes,no,needs_permission,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",Re-preserve exact authoritative evidence and resolve recorded ambiguity/hard failure; independent review required before promotion.
STA-COR-FAN-SCF001,UNIT,priority50_forensic_audit_input/products_101_1000_forensic/manifest_records_101_1000.json,pending,pending,yes,yes,no,needs_permission,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",Re-preserve exact authoritative evidence and resolve recorded ambiguity/hard failure; independent review required before promotion.
SWI-T/SOC-70/076-5M1G,PCS,priority50_forensic_audit_input/products_101_1000_forensic/manifest_records_101_1000.json,pending,pending,yes,yes,no,needs_permission,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",Re-preserve exact authoritative evidence and resolve recorded ambiguity/hard failure; independent review required before promotion.
FAN-CEI-DEKA-CF5DCL56MB12,UNIT,priority50_forensic_audit_input/products_101_1000_forensic/manifest_records_101_1000.json,pending,pending,yes,yes,no,needs_permission,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",Re-preserve exact authoritative evidence and resolve recorded ambiguity/hard failure; independent review required before promotion.
FAN-PSN-F-M14C5VBPH,PCS,priority50_forensic_audit_input/products_101_1000_forensic/manifest_records_101_1000.json,pending,pending,yes,yes,no,needs_permission,Fail-closed: evidence insufficient for VERIFIED. Related Bayu suffixes found but exact F-M14C5VBPH source page/image not preserved.,Re-preserve exact authoritative evidence and resolve recorded ambiguity/hard failure; independent review required before promotion.
GRA-SAN-SWFG-SS304-6605-RG,PCS,priority50_forensic_audit_input/products_101_1000_forensic/manifest_records_101_1000.json,pending,pending,yes,yes,no,needs_permission,"Fail-closed: evidence insufficient for VERIFIED. Exact manufacturer/model, suffix, variant, package and image were not preserved; no family image substituted.",Re-preserve exact authoritative evidence and resolve recorded ambiguity/hard failure; independent review required before promotion.
