source_position,item_code,uom,display_name,category,detected_brand,detected_model,state,round_first_seen,round_last_touched,tiers_tried,official_product_page,official_image_url,image_px_w,image_px_h,image_bytes,image_sha256,match_confidence,finish_exact,model_exact,uom_assessment,rights_status,researcher_decision,verifier_verdict,machine_gate,reason,human_action
6832,STR-GUN-NED-5IN,PCS,5 IN Gunny Needle,Packaging,,,open,1,1,1,,,,,,,C,,,,unknown,,,,"action=search; q:""gunny needle"" Malaysia; q:""gunny needle"" hardware; q:""gunny needle"" OR ""sack needle"" site:.com.my; p:https://www.ewarehouse.my/index.php?route=product/search&search=gunny+needle; Unbranded packing/stitching needle commodity; zero .com.my OEM/distributor pages exist.; tier1_no_result",
7760,WAL-PLU,PCS,Wall Plug Red,Fasteners & Fixings,,,open,1,1,1,,,,,,,C,,,,unknown,,,,action=search; q:ewarehouse.my search 'wall plug'; p:https://www.ewarehouse.my/index.php?route=product/search&search=wall+plug; Generic red PVC wall plug sold loose per PCS with no brand/size in SKU; no OEM page exists.; tier1_no_result,
2790,TOPLUS-HIG-GLO-1L-D,CAN,1L Toplus High Gloss D Base,Paint & Sundries,Smart Paints (TOPLUS by Smart Paint Manufacturing Sdn Bhd),TOPLUS HIGH GLOSS,open,1,1,1,https://www.mkhardware.com.my/showproducts/productid/5111973/cid/536809/toplus-high-gloss/,https://cdn1.npcdn.net/images/0b1ee77b47deb2538cf232b4bd65a014_1721699422.webp?md5id=965b31e51d54c2d604af3f8008dc1db6&new_width=1000&new_height=1000&size=max&w=1772184142&from=png&type=9,1400,1844,88720,76760e2b2fee7a4df2e6400ad0f920c7ec79253ba6cf46296cfd5fdf686b8687,B,no,no,Alkyd enamel gloss for wood & metal; official smart-paints.com has only a >5MB catalogue PDF with no per-SKU page/image;,needs_permission,candidate,fail,,"action=search; q:""toplus"" paint malaysia; q:""toplus high gloss"" 1L; q:smart-paints.com catalogue fetch; p:https://www.mkhardware.com.my/showproducts/productid/5111973/cid/536809/toplus-high-gloss/; p:https://smart-paints.com/wp-content/uploads/2025/10/hunter.pdf; Page text confirms 'TOPLUS HIGH GLOSS ... distributed by MAN KIAN HARDWARE'; however the specific 1L 'D Base' pack size is not depicted on the page (image may show 5L), hence confidence B.; verifier_disagreement:Tin reads TOPLUS HIGH GLOSS Alkyd Enamel not Weather Plus A Base; no D Base designation.",
5281,"AER-S/S-DIA-3""-1WAY",PCS,Aerico S/s Diawater (one Way) 3,Other,SY Water Filter Sdn Bhd (supplier),S/S DIAWATER ( ONE WAY ) ( 3/8 ) WITH NUT,open,1,1,1,https://sywater.com.my/product/s-s-diawater-one-way-3-8-with-nut/,https://sywater.com.my/wp-content/uploads/2021/04/2-X-1.png,1000,667,376978,9ab8248bb450e23b8339db8d6a794b77ab3c2275baa79214bb82c4919bdcbfd4,C,yes,no,Stainless steel washbasin ('diawater') tap; Ekoway '3' read as 3/8 connection; with-nut vs without-nut variant ambiguous,unknown,candidate,fail,,"action=search; q:""aerico"" malaysia tap; q:""aerico""; q:""diawater""; p:https://sywater.com.my/product/s-s-diawater-one-way-3-8-with-nut/; 'Aerico' brand name in Ekoway master data does not correspond to any findable sanitary brand; matched on exact product type 'S/S DIAWATER (ONE WAY)' at Klang-based SY Water; a without-nut twin listing also exists.; verifier_disagreement:Page sells 3/8 variant while SKU states 3in; brand Aerico absent from page.",
4104,X-BAT-ENE-REC-4AA-4PCS,PCK,Enr Max Alk Aaa 12PCS,Power Tools,Energizer,ENERGIZER® MAX – AAA,open,1,1,1,https://energizer.com/apac/malaysia/product/energizer-max-aaa/,https://energizer.com/apac/malaysia/wp-content/uploads/sites/2/mothermedia/E300577506.jpg,1000,1000,95144,2c1e60569e84407749dcb205932aef29ef4e3f81edbf05d80d464587b4f6ec6a,A,yes,no,Official Energizer Malaysia MAX AAA alkaline product page with direct wp-content image,needs_permission,candidate,fail,,action=search; q:energizer max aaa batteries 12 pack; q:energizer max aaa 12 pack site:energizer.com; p:https://energizer.com/apac/malaysia/product/energizer-max-aaa/; Ekoway display name says AAA 12PCS (item code field says 4AA — display name used). Official MY page copy references 2/4-pack blisters; 12-count retail card artwork may differ slightly from hero image.; verifier_disagreement:Pictured blister is a 2-card of MAX AAA while name claims 12PCS pack.,
4072,X-CAR-WAX-CG,PCS,Cg Crystal Wax 5 IN 1,Power Tools,,,open,1,1,1,,,,,,,C,,,,unknown,,,,"action=search; q:""crystal wax"" ""5 in 1"" car; q:""cg"" wax malaysia site:.com.my; q:""crystal wax 5 in 1""; ; Brand 'CG' unidentifiable; exact phrase 'crystal wax 5 in 1' returns no results anywhere; no OEM or authorised MY distributor page found after tier-1 searches.; tier1_no_result",
6419,"ELE-D/L-222/6""-BK",PCS,Surface Downlite 222/6 Bk,Electrical,,,open,1,1,1,,,,,,,C,,,,unknown,,,,"action=search; q:downlight ""222"" surface malaysia black; q:""downlite"" downlight malaysia; ; 'Downlite' is Malaysian colloquialism for any downlight, not a brand; model '222/6""' black surface unit maps to no identifiable OEM product.; tier1_no_result",
5448,"AER-OBE-CER-10""",PCS,Aerico 10 Obe Ceramic,Other,,,open,1,1,1,,,,,,,C,,,,unknown,,,,"action=search; q:""aerico"" malaysia tap; q:""aerico""; q:ceramic ""obe"" basin OR tap malaysia; ; Neither 'Aerico' nor 'OBE Ceramic 10""' corresponds to any findable branded ceramic sanitary item; likely corrupted internal naming — cannot responsibly match an image.; tier1_no_result",
5189,"CUT-DIS-AKODA-4""-D1",PCS,Akoda 4 Diamond Blade Turbo D1,Abrasives & Cutting,Akoda (Akoda Resources Sdn Bhd),AD04-ST114,open,1,1,1,https://www.akoda.com.my/index.php?ws=showproducts&products_id=3341190&cat=DEMON-SERIALS-Small-Diamond-Blade,https://cdn1.npcdn.net/image/169876768886ee95fbf34948c0707f1a625d9a81ba.png?md5id=19415392e1213854f465b52ba2abf0ed&new_width=1200&new_height=1200&size=max&w=1772425047,1222,1200,2351390,b061f945919fcd25f63bc873089c933f07185ba0f11341beee6302a0ae9104f3,A,yes,no,"D1 = Demon Serials '4"" Blade Dry Turbo (D1)' — AD04-ST114, D114 x H12 x T2.0, bore 20mm, for brick/block",needs_permission,candidate,fail,,"action=search; q:akoda diamond blade turbo Malaysia; p:https://akoda.com.my/index.php?ws=ourproducts&cid=356049&cat=DEMON-SERIALS-Small-Diamond-Blade; p:https://www.akoda.com.my/index.php?ws=showproducts&products_id=3341190&cat=DEMON-SERIALS-Small-Diamond-Blade; p:https://www.yonghupheng.com/showproducts/productid/4945084/akoda-demon-serials-4quot-diamond-blade-dry-cut-wet-cut-%E9%92%BB%E7%9F%B3%E5%88%87%E7%89%87%E9%AD%94%E5%88%80%E7%B3%BB%E5%88%97-d1-d2-d3-d4-d5-d6/; Official akoda.com.my product page quotes model 'AD04-ST114' with 1200px CDN image; authorised distributor Yong Hup Heng spec sheet independently confirms code AD04-ST114 = '4"" Blade Dry Turbo (D1)', matching Ekoway 'Turbo D1'.; verifier_disagreement:Blade etched DEMON SERIALS 1 114x12x2.0, not claimed 4in Turbo D1.",
2781,KGR-OXI-53A1LIT,TIN,Stove Brand 53A Red Oxide Paint 1 Litre,Paint & Sundries,,,open,1,1,1,,,,,,,C,,,,unknown,,,,"action=search; q:""stove brand"" red oxide paint malaysia; q:""53A"" red oxide paint stove; q:red oxide (ewarehouse site search); p:https://www.ewarehouse.my/index.php?route=product/search&search=red%20oxide; Stove Brand 53A Anti-Corrosive Red Oxide exists but is only documented on Facebook/Instagram retailer posts — disallowed sources. No official OEM site (*.com.my) or authorised distributor product page indexed.; tier1_no_result",
5612,HHD-VAL-FLO-BRA-VIP-18MM,PCS,136 - 3/4 Vip Float Valve (light),Fishing & Tackle,VIP,"VIP BRASS FLOAT VALVE-LIGHT DUTY 136-3/4"" (properties: ""VIP 136-3/4"", ""VIP Light",verified_pass,1,1,1,https://www.homepro.com.my/p/1028207,https://statice.homepro.co.th/homepromy/ART_IMAGE/10/282/1028207/447x447/09052025_1028207$Imagec1.jpg,1400,1400,41223,2161890f937932a9eb8a58bcb80bfa2db75dbf2646855d7541ed3ee0f69a8829,A,yes,yes,"100% brass body, light duty, BS1212-type, 3/4 inch",needs_permission,candidate,pass,,"action=search; q:VIP float valve 136 float valve Malaysia; q:""vip float valve"" 136; p:https://theleedenstore.com.my/?s=VIP+float+valve&post_type=product; p:https://www.litaventure.com/showproducts/productid/6579679/vip-brand-brass-float-valve-vip132-vip136-vip138/; p:https://www.homepro.com.my/p/1028207; Exact variant match at HomePro Malaysia (SKU 1028207): model 136 light-duty brass float valve, 3/4"". Four photos on HomePro media CDN; image above is 447x447.",request_image_rights_from_VIP
4872,PAI-SPR-KIMLAC-9612,TIN,Kimlac Brand Spray Paint 9612,Paint & Sundries,,,open,1,1,1,,,,,,,C,,,,unknown,,,,"action=search; q:Kimlac spray paint 9612; q:kimlac spray paint (ewarehouse); q:""kimlac"" spray paint; q:""9612"" kimlac OR kangaroo spray; p:https://www.ewarehouse.my/index.php?route=product/search&search=kimlac; p:https://sonichardware.com.my/categories-listing/category/173-spray-paint; KIMLAC aerosol lacquers are real (Kangaroo/Kimtone line) but code 9612 has zero hits on any OEM or authorised-distributor page — only Shopee/Lazada listings for other codes (disallowed).; tier1_no_result",
4571,WIN-LOU-YNC-6B,SET,6B Yunco Louvres Window,Doors & Hardware,,,open,1,1,1,,,,,,,C,,,,unknown,,,,"action=search; q:""Yunco"" louvre window Malaysia; q:Yunco louvre ""6B"" Malaysia; q:yunco louvre; p:https://www.ewarehouse.my/index.php?route=product/search&search=yunco; 'Yunco' louvre brand has no indexable presence on allowed sources. Likely a local Borneo fabricator brand; model 6B unverifiable outside marketplaces.; tier1_no_result",
6816,SWI-POL-12A-DOU-SOC,PCS,Pol 13A Double Switch Socket,Electrical,,,open,1,1,1,,,,,,,C,,,,unknown,,,,"action=search; q:""pol"" 13a switch socket malaysia; q:""pol 856"" OR ""pol 858"" switch socket; ; POL wiring accessories exist (e.g. POL 856 13A switched socket, SIRIM-approved) but appear only on Shopee — disallowed. The double-switch-socket variant code and any OEM/distributor product page could not be found.; tier1_no_result",
5924,UMB-CHI-MIX,PCS,Big Umbrella,Housewares,Glotool,Umbrella (Glotool): Pcs Round / Umbrella (Glotool): Pcs Square,open,1,1,1,https://sonichardware.com.my/categories-listing/product/1189-glotool-umbrella,https://sonichardware.com.my/images/com_hikashop/upload/13_962314407.jpg,1400,944,42576,cff662d8cb7f800f73da00a35f2812349579e72baf8fb8e6b208754f99061918,C,,,"large market/hawker-style parasol, mixed colours, Round or Square canopy",needs_permission,candidate,void,,action=search; q:big umbrella malaysia hardware; p:https://www.sonichardware.com.my/categories-listing/category/168-glotool-umbrella; p:https://www.sonichardware.com.my/categories-listing/product/1189-glotool-umbrella; Generic commodity; best allowed source is Sonic Hardware (Sibu) listing of the big Glotool umbrella. Second image: https://sonichardware.com.my/images/com_hikashop/upload/14.jpg . Low confidence: UMB-CHI-MIX could equally be a hand-held umbrella; no OEM page for either interpretation.; held_tier2:source_or_variant_doubt,
4152,TOO-WRE-DOU-1214,PCS,Double Flexible Socket Wrench 12 X 14MM,Hand Tools,,Double Flexible Socket Wrench: Pcs 12 X 14,open,1,1,1,https://sonichardware.com.my/categories-listing/product/2830-double-flexible-socket-wrench,https://sonichardware.com.my/images/com_hikashop/upload/60_558554143.jpg,1400,342,26750,,B,,,chrome-plated double flexible-head ring wrench,needs_permission,candidate,,,action=search; q:Double flexible socket wrench 12 x 14mm Malaysia; p:https://www.sonichardware.com.my/categories-listing/product/2830-double-flexible-socket-wrench; Sonic Hardware (Sibu) lists Double Flexible Socket Wrench with explicit 12 X 14 size option among 8X9–17X19 variants. Caveat: one shared catalogue photo covers all sizes.; family_hero_shared_asset_demoted,
3718,SHO-PVC-ROSE-408#,SET,4 408 Cp PVC Shower Rose 8 Arm,Bathroom,,,open,1,1,1,,,,,,,C,,,,unknown,,,,"action=search; q:pvc shower rose 8 arm malaysia; q:""shower rose"" ""408"" pvc; q:408 shower rose malaysia; p:https://techplas.com.my/product-category/plastic-bathroom-accessories/shower-rose/; Malaysian OEM Techplas makes 4-inch PVC roses only as BAR-4107/4107A/4108/4108A/4130-WH — no model 408. Model-408 CP 8-arm roses surface only on Lazada/Shopee/Carousell (disallowed).; tier1_no_result",
6074,FRI-STA-TOYOGO-TYG775,SET,Toyogo 4 IN 1 Durable Multi Use Stand,Other,,,open,1,1,1,,,,,,,C,,,,needs_permission,,,,action=search; q:Toyogo multi purpose stand TYG-775; q:toyogo search (ewarehouse); q:toyogo 775 stand; p:https://www.toyogo.com.my/toyogo-plasitc-malaysia/plastic-rack-shelving-system-17; p:https://www.godirect.com.my/; Official Toyogo Malaysia e-catalog and its Go Direct store carry no code 775 / '4-in-1 multi use stand'; nearest items are Multi Purpose Stand (76) and racks 882/992 — different models. TYG775 unverifiable without marketplace sources.; tier1_no_result,
7014,"DRI-AUG-SDS-9/16""",PCS,9/16 Sds Plus Auger Bit,Power Tool Accessories,,,open,1,1,1,,,,,,,C,,,,unknown,,,,"action=search; q:sds auger bit ""9/16""; q:9/16 sds plus auger bit malaysia; p:https://sonichardware.com.my/categories-listing/product/2586-glotool-sds-drill-bit-gt-a02; Imperial 9/16"" SDS-plus auger bits are only listed by US retailers (Home Depot/MSC). Closest MY authorised listing, Glotool SDS Drill Bit GT-A02 at Sonic Hardware, is metric-only (5–25 mm) and not an auger type — not this variant.; tier1_no_result",
6206,PVC-STRAPPING-BLACK,KGS,PVC Strapping Black,Packaging,,"PVC Strapping: Coil Black (colour options: BLACK, BROWN, WHITE, RED, YELLOW, BLU",open,1,1,1,https://sonichardware.com.my/categories-listing/product/1194-pvc-strapping,https://sonichardware.com.my/images/com_hikashop/upload/16_788774755.jpg,1400,1037,73311,caf19561410952be26016de98fc85f7500c7fd78e54281102b16d9e1b23b6eca,B,no,yes,black PVC strapping coil,needs_permission,candidate,fail,,"action=search; q:PVC strapping black Malaysia; p:https://www.sonichardware.com.my/categories-listing/category/170-pvc-strapping; p:https://www.sonichardware.com.my/categories-listing/product/1194-pvc-strapping; Sonic Hardware (Sibu) is the sole allowed source carrying PVC strapping sold by weight/coil with an explicit Black variant. One shared photo covers all colours.; verifier_disagreement:Image shows strapping coils in red/pink, blue and yellow, not black.",
6348,NUM-80MM-8,PCS,Acp Numbering 80MM - 8,Signage & Numbering,,,open,1,1,1,,,,,,,C,,,,unknown,,,,"action=search; q:acrylic house number ""80mm"" malaysia; q:""hing fatt"" acrylic number 80mm; p:https://aurous.com.my/product/80mm-metallic-gold-acrylic-number-alphabet-house-number-plate-abc-0-9/ (401/blocked); p:https://www.banlihardware.com.my/product-page/house-number-plate; Likely OEM is Hing Fatt acrylic numbering (model AB80, 80mm metallic gold, digits 0-9). Banli's page confirms the plate generically but shows neither size nor digit-8 variant; Aurous' exact page is Cloudflare-blocked. No page+image pair for the exact digit-8 80mm variant.; tier1_no_result",
6257,"IND-CAS-BRA-4""",PCS,4 Brake Industrial Castor,Building Materials,,,open,1,1,1,,,1400,1409,79708,d2c1a57ffcd4b2465e1dc4dc4852a6b2dfa423a1dbb42ff3cd6630a644dd4d65,C,,,,unknown,candidate,void,,"action=search; q:prior research mispaired (swivel caster researched instead of brake castor); voided; ; CORRECTION: pos 6257 is IND-CAS-BRA-4"" 4 Brake Industrial Castor per ledger; earlier G2 prompt wrongly named it Swivel Caster 3.1/2. Prior candidate/verdict voided; needs fresh tier-1 research against correct product.; verifier_disagreement:Verifier judged the wrong product (prompt mispair); verdict voided, row requeued.",
5186,"BUS-NYL-W/BOL-3 1/2""",PCS,Nylon Bush With Bolt 1 1/4 X 3 1/2,Fasteners & Fixings,,,open,1,1,1,,,,,,,C,,,,unknown,,,,"action=search; q:""nylon bush"" ""with bolt"" site:.com.my (provider 429 error); q:ewarehouse.my search 'nylon bush'; p:https://www.ewarehouse.my/index.php?route=product/search&search=nylon+bush; Genuinely unbranded generic trolley/wheel bush component; no OEM anywhere; zero results on checked MY distributor catalogues; tier1_no_result",
6969,PAI-SPR-ANC-060,PCS,400ML Anchor Spray - 60 Brown,Fasteners & Fixings,Anchor,,open,1,1,1,,,,,,,C,,,,unknown,,,,"action=search; q:Anchor spray paint 400ml brown Malaysia (provider 429); q:""anchor"" spray paint 400ml site:.com.my (provider 429); q:theleedenstore search 'anchor spray'; q:ewarehouse search 'anchor spray'; p:https://theleedenstore.com.my/?s=anchor+spray&post_type=product; p:https://www.hardwarehouse.com.my/?s=anchor+spray&post_type=product; p:https://www.ewarehouse.my/index.php?route=product/search&search=anchor+spray; Primary search provider returned HTTP 429 every attempt all session; Leeden/eWarehouse carry only unrelated 'Anchor' sprayers; could not verify official Anchor aerosol page without guessing URLs (forbidden). NOTE: rakanjayahardware.com Anchor spray listing exists (see pos 7150/6942) and likely carries Brown (60) variant image - tier2 target.; tier1_blocked",
7078,BNW-WAS-COM-16MM,KGS,Zinc Plated Washer 5/8,Fasteners & Fixings,,ZP Washer (25KG),open,1,1,1,,,,,,,B,,,,unknown,,,,action=search; q:fallback: sonichardware.com.my Zinc Plated Flat Washer category browse; p:https://sonichardware.com.my/categories-listing/category/247-zinc-plated-flat-washer; Genuinely unbranded generic commodity sold by weight (plain flat washer) with no OEM anywhere; authorised distributor bulk listing 'ZP Washer (25KG)' with photo exists at sonichardware product/1967 (image 17_1257264190.jpg) but bulk-box shot cannot confirm 5/8 size - tier2 target if ever needed.; tier1_no_result,
5207,PAI-TIG-250ML-BLUE,PCS,250ML Tiger G. Finish Blue 6631,Paint & Sundries,Tiger,,open,1,1,1,,,,,,,C,,,,unknown,,,,"action=search; q:""Tiger"" spray paint ""6631"" Malaysia (provider 429); q:""Tiger"" ""G.Finish"" spray 6631 (provider 429); q:ewarehouse search 'tiger spray'; p:https://www.ewarehouse.my/index.php?route=product/search&search=tiger+spray; p:https://www.kvc.com.my/en/search?controller=search&s=tiger+spray+paint; Search provider HTTP 429 on all attempts; Tiger G.Finish aerosol not stocked at checked MY distributors; tigerpaints.com.sg OEM site is text-only (see pos 5050 notes).; tier1_blocked",
3966,TOO-RUL-IRN-BLACK,PCS,Iron Square (black) 24,Home Appliances,,"Iron Square (Black) 24""",verified_pass,1,1,1,https://sonichardware.com.my/categories-listing/product/2522-iron-square-black-24,https://sonichardware.com.my/images/com_hikashop/upload/19_1406989092.jpg,1400,913,26034,933ddf2782f7b7ff0737709d2bfcd501e18e30c46cb074e37c75911ed71ec2d6,A,yes,yes,"Black-finish steel carpenter square, 24 inch",needs_permission,candidate,pass,,"action=search; q:fallback: sonichardware.com.my Iron Square category browse; p:https://sonichardware.com.my/categories-listing/category/335-iron-square; Exact name/size/colour match in Sonic Hardware listing ('Iron Square (Black) 24""'); dedicated product image 19_1406989092.jpg",request_image_rights_from_source
5577,VAL-BAL-CNN-18MM,PCS,Steel Ball Valve - Cnn 18 MM,Plumbing,,Steel Ball Valve (Size(MM) options include 18.0MM),open,1,1,1,https://sonichardware.com.my/categories-listing/product/2025-steel-ball-valve,https://sonichardware.com.my/images/com_hikashop/upload/04_555998759.jpg,1400,969,42748,e3c796bbbda84efccaec52ae78c8543a2519d950777c86abe4c48c2454e80151,B,yes,yes,"Brass-nickel plated steel ball valve, screwed; photo shared across 12–100MM sizes",needs_permission,candidate,pass,,action=search; q:fallback: sonichardware.com.my Steel Ball Valve category browse; p:https://sonichardware.com.my/categories-listing/category/280-steel-ball-valve; p:https://sonichardware.com.my/categories-listing/product/2025-steel-ball-valve; 'CNN' appears to be Ekoway's supplier/type code; Sonic page confirms exact 18MM variant though no brand string printed on page; page_text_unobtainable_demoted_tier2,request_image_rights_from_source
